chr,pos,vaf,endsratio,cmedian,strandFisherP,badQualFrac,logLikelihood,indelsMean
10,111893061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,112258045,0.0127,0.0,6.0,0.98734,1.0,0.244712,0.0
10,114186768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,116048827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,116232878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,116449924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,118031422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,118084520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,119941239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,120353881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,121596517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,123846952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,123903009,0.12,0.7692,1.0,0.52035,0.3846,20.477007,0.0769
10,124768484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,129433783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,130262797,0.1132,0.0,2.0,0.5115,0.3333,12.040428,0.0
10,133955525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,134722764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,135013095,0.071,0.4167,1.0,0.01123,0.1667,11.484481,0.0
10,135083880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,135279704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,135341032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,194688,0.2,1.0,2.0,1.0,1.0,2.390801,0.0
11,194695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,293701,0.2407,0.8873,1.0,0.00016,0.0,108.298362,0.0
11,428508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,610930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,617898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,720102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,940814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,940925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,993833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1026354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1254063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1606186,0.1259,0.675,2.0,3e-05,0.475,48.073501,0.075
11,1606231,0.0582,0.3889,1.0,0.33435,0.3333,16.758411,0.0
11,1718435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1782687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1955353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3069026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3128549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3427671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3914106,0.2784,0.2963,1.0,0.87008,0.0,67.636403,0.0
11,4567283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5269511,0.2143,0.6667,2.0,0.80231,0.0,28.69206,0.0
11,6281251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6414640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6472147,0.0746,0.3333,3.0,0.00039,0.1333,16.845047,0.0667
11,6578814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6589678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,8462278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,9049006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,10482901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,10553659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,10774305,0.0023,1.0,1.0,0.72158,0.0,-0.204352,0.0
11,10787868,0.2857,0.6667,2.0,1.0,0.0,9.903418,0.0
11,11969948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12946661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,13716279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,14481865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,17099122,0.14,0.4444,1.0,0.09483,0.1111,8.578875,0.0
11,17548927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,17612994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,17742433,0.3621,0.1429,1.0,0.64381,0.0,55.028064,0.0
11,18253958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18382354,0.1,0.0,1.0,1.0,0.0,1.074049,0.0
11,18591715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18655915,0.3617,0.3158,2.0,0.6383,0.2632,28.725732,0.0
11,20104571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20404625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,25100115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,31531388,0.0504,0.1667,1.0,0.90439,0.0,10.060967,0.0
11,33743863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,34673052,0.5488,0.4255,2.0,0.24938,0.04255,137.038419,0.957
11,35344117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,43333666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,43919005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,44069520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,44081533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,44331538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,45869209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,45883554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,45923421,0.1256,0.2581,1.0,0.87444,0.09677,33.621926,0.0
11,46749766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,47213027,0.1415,0.2857,1.0,0.0,0.0,57.998725,0.0
11,47510410,0.0775,0.4,1.0,0.0,0.1143,30.220125,0.0
11,48948471,0.25,0.0,2.0,1.0,1.0,2.50039,0.0
11,49007895,0.625,0.4,1.0,1.0,0.06667,43.45402,0.0
11,50699248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,51578655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,55656479,0.0175,1.0,2.0,0.68567,1.0,2.783143,0.0
11,55656487,0.0061,1.0,2.0,0.65031,1.0,0.854668,0.0
11,55681278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,56310662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,57077139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,57236425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,57310767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,57457545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,57564237,0.0034,1.0,1.0,0.72881,0.0,0.613975,0.0
11,59406669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,59623551,0.1236,0.4167,2.0,0.2869,0.5,13.551441,0.167
11,61096912,0.6311,0.3182,1.0,0.38568,0.03896,100.0,0.0
11,61404639,0.6118,0.2692,1.0,0.77946,0.01923,160.426013,0.0
11,61543791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,61908850,0.5481,0.8305,1.0,1.0,0.08475,111.130696,0.0169
11,62371325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,62415130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,62609264,0.4,0.5,1.0,0.9,0.0,5.292545,0.0
11,63233845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,63235828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,64011565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,64088603,0.2396,0.913,2.0,0.85332,0.08696,62.281182,1.0
11,64390543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,64534657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,64567160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,64606389,0.1447,0.6667,2.0,0.08875,0.08333,15.858245,0.0
11,64855608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,64892108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,64949020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,65056575,0.0034,0.6667,1.0,0.78966,0.0,-0.124904,0.0
11,65064572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,65271772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,65272337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,65396240,0.1176,1.0,1.5,0.24967,0.1667,9.360708,0.0
11,65402817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,65652036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,65652678,0.4125,0.9091,2.0,0.03573,0.3939,66.846961,0.0303
11,65687339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,65784657,0.2333,1.0,2.5,1.0,0.25,11.764808,0.0
11,66331439,0.5054,0.2128,2.0,0.3799,0.0,128.496847,0.0
11,66454761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,66458916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,67048131,0.3962,0.4179,1.0,1.0,0.0597,112.374886,0.0
11,67066613,0.2047,0.8571,2.0,0.10513,0.1143,51.643036,0.0
11,67209456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,67811105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,71715059,0.0939,0.6296,2.0,1e-05,0.2963,28.679821,0.148
11,71822165,0.0066,1.0,1.0,0.78146,0.0,0.846918,0.0
11,71850070,0.1609,0.5714,1.0,0.93389,0.4286,18.45472,0.0
11,71906425,0.0883,0.6623,1.0,0.0,0.01299,77.392901,0.0
11,71945564,0.0938,1.0,2.0,0.00821,0.2222,9.606055,0.0
11,72005612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,72018215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,72301444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,72534566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,72554481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,73021242,0.656,0.2439,1.0,0.82051,0.02439,258.605809,0.0
11,73074337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,73372728,0.0649,0.3846,1.0,1.0,0.0,4.430379,0.0
11,73620592,0.1448,0.7143,1.0,0.27649,0.1429,29.960515,0.0
11,74000195,0.0714,1.0,3.0,0.92857,0.0,0.926985,1.0
11,74874978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,74988399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,76174895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,81736993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,87035176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,89407177,0.0435,0.0,3.0,1.0,0.0,1.693565,0.0
11,89407178,0.0385,0.0,3.0,1.0,0.0,1.639629,0.0
11,89465148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,92543213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,93435600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,93844860,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,95657199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,95825221,0.375,0.0,2.0,0.89286,0.0,8.132713,0.0
11,103112200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,103157095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,104815596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,105482899,0.3784,0.7143,2.5,1.0,0.2857,24.297358,0.0
11,107200719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,107609073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,108014685,0.0088,0.0,3.0,0.92105,0.0,0.123253,1.0
11,108106562,0.5635,0.2255,1.0,0.74877,0.009804,100.0,0.0
11,108121426,0.0698,1.0,2.0,0.16025,0.0,12.77036,0.111
11,108186742,0.3737,0.2368,1.0,0.39488,0.0,100.368985,0.0
11,108263917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,111368994,0.093,0.25,1.0,0.8206,0.0,4.168349,0.0
11,111385466,0.1509,0.5556,2.0,0.99888,0.4444,10.081081,0.111
11,111385473,0.2676,0.45,2.0,0.14215,0.35,29.450157,0.0
11,111749372,0.5,0.3636,2.0,0.5,0.0,62.747706,0.0
11,111759986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,113222739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,114383804,0.0667,0.6667,1.0,0.77555,0.0,5.649835,0.0
11,115049221,0.0526,0.6667,1.0,1.0,0.0,4.353098,0.333
11,116745818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,117046700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,117075315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,117170310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,117265557,0.1088,0.25,1.0,0.89116,0.0,17.78828,0.0
11,117265561,0.1161,0.2,2.0,0.78056,0.1,20.534295,0.0
11,117863893,0.1286,0.6667,2.0,1.0,0.1111,10.680726,0.0
11,117985547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,118178055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,118213470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,118425251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,118513073,0.2778,0.7,1.0,0.0,0.06,80.470409,0.02
11,118773105,0.1528,0.8182,2.0,0.00142,0.09091,15.659488,0.0
11,118827899,0.0894,0.5625,2.0,0.05759,0.4375,16.392541,0.0
11,118918469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,128710104,0.2939,0.2727,1.0,0.49509,0.0,209.047875,0.0
11,134180573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,250282,0.1311,0.4231,2.0,0.00124,0.2692,29.593775,0.0
12,330742,0.0843,0.8571,1.0,0.25986,0.1429,7.781049,0.0
12,1906701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1996148,0.0638,0.0,1.0,0.79235,0.0,5.59154,0.0
12,3389535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,4712484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,4716598,0.2937,0.5,1.0,0.11799,0.05263,59.244859,0.0
12,4762871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5153253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5154165,0.0039,0.5,1.0,0.70428,0.0,0.856348,0.0
12,5841600,0.6,0.5,1.0,1.0,0.0,34.674743,0.0
12,6425561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,6879656,0.2797,0.725,2.0,0.37061,0.15,64.504098,0.0
12,6879662,0.2154,0.6786,2.0,0.78462,0.2143,42.715821,0.0
12,6933730,0.0652,0.6667,1.0,0.01835,0.1333,14.653552,0.0
12,7048292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,7249777,0.0455,1.0,1.0,1.0,0.3333,2.207544,0.0
12,8995876,0.0049,0.0,1.0,0.73399,0.0,0.905375,0.0
12,8998112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9232724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9392791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,10603581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,11461860,0.2623,0.5567,2.0,0.99649,0.4845,100.0,0.0
12,12243584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13211595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,15097679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,18323432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,19593573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,20868245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,22680784,0.0025,0.0,2.0,0.78325,0.0,-0.199577,0.0
12,22778146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,26218240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,26596576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,29519792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,29626054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,29630254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30818117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31242218,0.1429,0.4444,2.0,0.17723,0.5556,17.547801,0.0
12,31242232,0.1765,0.3333,2.0,0.24228,0.5833,25.034671,0.0
12,32134451,0.0031,0.5,4.0,0.53292,0.5,-0.145891,0.0
12,33139094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,33535235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,38122092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,38122108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,38123084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,39726283,0.3059,0.5926,2.0,0.00851,0.4444,52.470475,0.222
12,39998617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,40859365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,40859374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,46245336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,46245481,0.1652,0.25,1.0,0.73359,0.05,84.780368,0.0
12,46318571,0.0723,0.7,1.0,7e-05,0.1,17.368054,0.05
12,48132044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,48174032,0.5458,0.3472,1.0,0.84934,0.01389,100.0,0.0
12,48183266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,48360947,0.0246,0.8333,1.0,0.78354,0.0,8.152292,0.0
12,48370794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49089810,0.005,1.0,2.0,0.52261,1.0,-0.036434,0.0
12,49487921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49691190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,50190288,0.0566,0.0,1.0,0.62858,0.0,4.738795,0.0
12,50757168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,51868960,0.0822,0.6818,2.0,0.0,0.06818,44.067817,0.0
12,52448908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,52627086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,52680558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,53045615,0.2609,0.5,2.0,0.66618,0.5,13.930116,0.333
12,53491488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,53517951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,53671259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,53946426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,54118369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,54385527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,56487711,0.0505,0.5,1.5,0.15407,0.1,8.086588,0.0
12,56720673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,56742678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,56774187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,56847486,0.5286,0.2432,1.0,0.4517,0.0,109.87196,0.0
12,57112395,0.0484,0.3846,1.0,0.00867,0.3077,12.718565,0.0769
12,57112437,0.0233,0.6667,2.0,0.05217,0.1667,2.802318,0.0
12,57406575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,57625338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,57849937,0.1253,0.8644,2.0,0.0,0.4576,71.635344,0.0
12,57849943,0.1281,0.6557,2.0,0.0,0.3443,68.342158,0.0
12,57870605,0.0448,0.5,2.0,0.72017,0.1667,5.433221,0.0
12,58127814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,59868890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,62946963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,64678444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,68051692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,68725728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,71918181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,71977659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,75444540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,75719087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,77054651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,80647274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,83545469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,88502895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,88589379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,91347929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,97303692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,98887161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,99065269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,100480150,0.0306,1.0,2.0,0.95453,0.0,2.296358,0.0
12,100660812,0.1512,0.7188,3.0,0.00394,0.8125,39.288894,0.0938
12,101413763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,101684647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,101713224,0.4,0.0,1.0,1.0,0.25,6.977504,0.0
12,102036405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,104390418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,104712870,0.1111,0.75,2.0,0.94729,0.0,6.866078,0.0
12,105538478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,106410599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,107295415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,108008872,0.2083,0.6,2.0,0.38755,0.28,38.386504,0.0
12,109604825,0.0046,1.0,1.0,0.69725,0.0,-0.061161,0.0
12,109996827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,110206304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,110246102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,110770264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,112035499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,112457721,0.0081,0.0,4.0,0.80488,1.0,0.100399,0.0
12,112740071,0.0667,1.0,1.0,0.6,1.0,1.783689,0.0
12,112846063,0.1446,0.5278,1.0,0.08892,0.1111,45.405988,0.0
12,113515246,0.0046,1.0,2.5,0.7844,0.5,-0.061161,0.0
12,113600752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,113818638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,113865798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,114282489,0.0106,1.0,1.0,0.65957,0.0,0.18648,0.0
12,116469568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,117175475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,117923573,0.1489,0.8571,1.0,0.60931,0.0,10.369475,0.0
12,119145421,0.1,0.25,2.5,0.86565,0.5,8.065773,0.0
12,120172968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,120596255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,120611607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,120657007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,122017866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,122213047,0.0923,0.75,2.0,0.96849,0.1667,13.548459,0.0
12,122287733,0.2115,0.5,1.0,0.48235,0.3333,16.607844,0.0
12,122625392,0.013,0.0,1.0,1.0,0.0,1.169744,0.0
12,122685493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,123187465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,123214654,0.45,0.3056,1.0,0.85058,0.0,94.093897,0.0
12,123351847,0.0625,0.0,1.0,0.77336,0.0,5.364358,0.0
12,123351891,0.1778,1.0,3.0,0.17911,0.0,15.879097,0.0
12,123428868,0.0948,0.381,3.0,0.07897,0.4286,21.007258,0.0
12,123960176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,123960260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,124136990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,124179896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,124242476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,124364192,0.0021,0.0,3.0,0.61571,1.0,-0.219012,0.0
12,130648459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,130922908,0.1095,0.4667,1.0,0.00046,0.0,16.913345,0.0
12,133182733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19271503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19624103,0.1475,0.2381,1.0,0.27948,0.1667,90.012588,0.0
13,19698634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19753737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19989405,0.0137,0.0,2.0,0.65215,0.5,2.162975,0.0
13,19989406,0.0131,0.0,2.0,0.64525,0.5,1.697335,0.0
13,20010333,0.5625,0.5185,1.0,0.97588,0.0,79.591344,0.0
13,20134757,0.1531,0.0667,2.0,0.72128,0.2667,34.351936,0.0
13,20134758,0.1531,0.0667,2.0,0.75131,0.2667,33.328369,0.0
13,20370929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,21171208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,21295920,0.2021,0.7215,1.0,0.0,0.03797,108.580004,0.0
13,21563022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,21750610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,22300150,0.1471,0.0,3.0,0.55865,0.6,11.222464,0.0
13,23280037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,23583436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,25876036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,26151301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,28696207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,28931560,0.1522,0.4286,2.0,1.0,0.1429,9.644029,0.0
13,29173731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,30091942,0.1028,0.2727,2.0,0.36161,0.1818,12.047893,0.0
13,31035739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,32673836,0.0156,0.0,3.0,0.57813,1.0,0.319507,0.0
13,36050104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,36140945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,36413278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,41383852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,42591056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,43491794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,44543725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,46563075,0.4599,0.3016,1.0,0.35543,0.01587,182.123438,0.0
13,48954185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,48986219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49822874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,50466207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,52657607,0.6923,0.6667,2.0,1.0,0.4444,18.777116,0.333
